loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
250,1,1,1,-1.125640997856591,-1.120671319616568,6,-0.2316339154625378,1000000,1900000,6300000,1400000,0
251,0,1,1,-0.30611812904494423,0.14006934301520413,20,-0.3534364510652587,9500000,2100000,11400000,3100000,1
252,5,0,0,-0.8762209943052203,-0.6672470462139132,8,1.4620013414895812,3700000,700000,10300000,3300000,0
253,3,1,0,-0.4842752744387805,-0.7336018179313748,20,1.467801462232568,8300000,5700000,7500000,4900000,0
254,0,0,0,1.3329276085783492,1.7436429928538617,12,0.748586490102216,1700000,700000,25700000,11400000,0
255,2,1,0,-1.0543781396990566,-1.1538487054752988,2,-0.3128356058643518,6000000,3200000,5700000,1500000,1
256,3,0,1,-1.4819552886442635,-1.4082086637255689,10,-0.6434424882145942,800000,0,2800000,500000,1
257,3,0,1,1.6892418993660219,2.2413037807348246,6,1.5606033941203552,14400000,16400000,22800000,10300000,0
258,2,1,0,1.0478761759482114,0.5381979733199743,2,-0.568040918555767,4100000,2200000,31600000,9900000,1
259,0,0,0,1.6892418993660219,2.6173141538004407,8,0.3019771928922394,23200000,19000000,29700000,5400000,0
260,0,1,1,-1.695743863116867,-1.551977335780069,8,1.0965937346814185,400000,100000,800000,400000,0
261,4,1,0,-0.840589565226453,-0.7778383324096827,4,-1.5946622900644145,5000000,800000,9900000,3400000,0
262,3,0,1,0.8340876014756078,0.4939614588416665,2,0.6731849204433888,4100000,8900000,29100000,4200000,0
263,3,0,0,1.4754533248934183,2.119653365919478,18,-0.4462383829530461,25600000,4000000,29100000,8800000,1
264,5,1,0,1.58234761212972,0.7814988029506672,20,-1.4380590300037732,24500000,0,30800000,7000000,1
265,5,0,1,-0.4486438453600132,-0.08111322937633486,2,-1.4786598752046802,3300000,800000,13000000,4700000,0
266,0,0,0,1.154770463184513,0.4718432016025126,18,0.28457683066327927,2500000,16100000,24300000,11300000,0
267,2,0,1,-0.8049581361476857,-0.8552522327467212,18,0.38317888329405336,100000,2300000,6300000,3400000,0
268,0,0,0,1.2616647504208147,0.6377301308961668,10,1.2357966325130996,11300000,11900000,26000000,4800000,0
269,0,1,0,0.12145901990026277,0.18430585749351192,10,-0.0054292064860561665,5300000,7400000,14500000,7600000,0
270,5,0,1,-0.30611812904494423,-0.6340696603551823,6,0.45278033220989383,4700000,5500000,9900000,5700000,0
271,5,1,0,0.050196161742728264,-0.32441405900702774,20,-0.5042395903829131,13400000,2000000,16800000,5400000,1
272,5,0,0,1.5467161830509528,1.4118691342665532,4,1.566403514863342,1100000,200000,29500000,10400000,0
273,3,0,0,1.3329276085783492,0.5824344877982821,8,-0.6782432126725144,3200000,11400000,28200000,11800000,1
274,1,0,1,0.299616165294099,0.17324672887393497,16,-1.6932643426951886,5800000,8800000,19100000,5300000,1
275,3,0,1,-1.1969038560141254,-1.131730448236145,16,-0.05183017242994984,4700000,1000000,4300000,1400000,0
276,1,1,0,0.6915618851605387,0.8699718319072828,10,1.6592054467511292,14000000,3700000,26700000,3600000,0
277,4,1,0,-1.1969038560141254,-1.2312626058123375,6,1.3285985644008869,0,1600000,5200000,1700000,0
278,0,1,0,-1.26816671417166,-1.131730448236145,12,0.2961770721492527,1600000,2800000,4600000,800000,0
279,4,1,0,-1.0900095687778237,-1.1538487054752988,18,0.7717869730741629,3700000,3700000,7000000,2800000,0
280,5,0,1,-0.413012416281246,0.04053718543901158,12,-0.9682492498218499,9500000,5400000,7900000,4600000,1
281,1,0,1,-1.4819552886442635,-1.2754991202906454,14,0.6557845582144287,1300000,1000000,1800000,1200000,0
282,1,0,0,0.6559304560817715,0.814676188809398,18,-1.142252872111451,800000,8400000,16900000,6300000,1
283,0,0,1,-0.8049581361476857,-0.8110157182684135,10,-1.1306526306254778,7800000,2500000,7100000,3400000,1
284,3,0,1,0.6202990270030043,0.5271388447003973,10,-0.48683922815395303,16000000,6000000,26000000,8500000,1
285,4,1,1,-1.5888495758805652,-1.4745634354430304,8,-1.0610511817096373,1700000,700000,1800000,800000,1
286,1,1,0,-0.127960983651108,-0.12534974385464265,6,-0.7652450238173151,11300000,1800000,10600000,4600000,1
287,5,0,1,-0.7336952779901512,-0.36865057348533553,10,0.4179796077519736,8700000,3600000,9800000,4100000,0
288,5,1,0,-0.37738098720247876,-0.1364088724742196,6,-0.4056375377521391,6000000,5600000,12500000,6000000,1
289,1,1,1,-0.698063848911384,-0.4239462165832203,14,1.2995979606859533,3700000,6000000,11000000,4400000,0
290,1,1,1,0.9409818887119096,1.1464500473967065,12,-0.29543524363539164,18100000,10600000,20500000,7000000,1
291,5,1,1,-0.27048669996617697,-0.6451287889747592,10,-0.8696471971910759,2100000,6700000,10000000,4100000,1
292,1,0,1,0.26398473621533175,0.48290233022208956,20,-0.9798494913078233,13800000,5000000,15600000,3300000,1
293,3,0,1,-0.5199067035175478,-0.490300988300682,16,-1.6700638597232418,2300000,1600000,13100000,5200000,1
294,0,1,1,-0.7693267070689185,-0.8331339755075674,8,-1.623662893779348,8000000,5600000,9600000,3100000,1
295,0,0,0,1.3329276085783492,0.5603162305591282,4,-0.9682492498218499,16000000,4200000,30500000,12400000,1
296,1,1,1,-1.695743863116867,-1.563036464399646,10,-0.9798494913078233,400000,500000,900000,100000,1
297,5,1,1,1.2616647504208147,1.5224604204623227,8,-0.48683922815395303,9900000,1800000,30200000,6800000,1
298,2,1,1,-0.555538132596315,-0.34653231624618164,14,-0.7188440578734214,1100000,6800000,12400000,2900000,1
299,5,0,0,-1.5175867177230307,-1.3860904064864148,6,-0.2316339154625378,100000,200000,3000000,1000000,0
300,2,0,0,1.0478761759482114,1.3233961053099377,12,0.429579849237947,14400000,400000,25300000,6400000,0
301,0,1,1,1.724873328444789,2.5509593820829792,6,-0.1562323458037106,17200000,10000000,20100000,5900000,0
302,2,1,0,-0.6268009907538495,-0.9437252617033369,6,-1.5598615656064942,6300000,2000000,8900000,2700000,1
303,4,0,1,-1.0900095687778237,-0.9326661330837599,12,0.19177489877549195,100000,800000,4800000,2000000,0
304,3,1,0,-0.05669812549357349,-0.2470001586699891,18,1.607004360064249,1800000,7000000,17900000,3300000,0
305,5,1,1,1.4754533248934183,0.9363266036247444,12,0.3251776758641863,1400000,11200000,36400000,4900000,0
306,0,1,0,0.869719030554375,0.3391336581675892,6,1.0559928894805115,7400000,12000000,19800000,4100000,0
307,5,1,0,1.4041904667358838,1.5666969349406306,4,-0.3998374170091524,10400000,9500000,35500000,5800000,0
308,3,1,0,-1.3037981432504273,-1.2202034771927606,8,-0.8406465934761422,3000000,1400000,2900000,2100000,1
309,3,0,0,1.6179790412084873,0.5271388447003973,14,-0.8580469557051024,4200000,16200000,28500000,6600000,1
310,2,0,0,1.1904018922632802,1.9980029511041315,14,-0.7304442993593948,19600000,15000000,25400000,11500000,1
311,3,1,0,0.47777331068793527,1.02479963258136,4,-0.6782432126725144,7800000,2400000,19100000,4500000,0
312,4,0,0,0.299616165294099,0.18430585749351192,8,-0.6898434541584878,6900000,11400000,19500000,3300000,1
313,2,0,1,-1.0187467106202892,-1.1096121909969912,20,1.5026021866904882,3800000,1200000,6400000,3100000,0
314,4,0,1,0.19272187805779725,-0.1142906152350657,14,0.5571825055836546,9000000,9200000,16500000,6800000,0
315,4,1,0,1.6892418993660219,1.5003421632231688,6,1.0327924065085647,16600000,7400000,29700000,11100000,0
316,4,0,0,-0.23485527088740973,-0.05899497213718096,4,-0.5854412807847271,1300000,6500000,16100000,5700000,0
317,2,1,1,-0.9474838524627548,-1.131730448236145,4,1.6708056882371027,6400000,4300000,5100000,3400000,0
318,1,0,0,-0.23485527088740973,-0.479241859681105,12,0.429579849237947,9600000,2700000,17200000,5300000,0
319,4,0,0,-0.4842752744387805,-0.21382277281125825,4,1.1719953043402458,9800000,2400000,12500000,4300000,0
320,4,1,1,-0.9831152815415221,-0.8110157182684135,8,-0.347636330322272,1500000,3400000,4700000,2800000,1
321,4,0,1,0.299616165294099,0.4939614588416665,8,0.7311861278732559,17400000,6800000,20100000,8000000,0
322,4,1,1,0.47777331068793527,0.9252674750051675,2,-0.666642971186541,7300000,2700000,23600000,3900000,0
323,4,0,1,-0.05669812549357349,0.21748324335224276,6,0.06997236317277106,1300000,7000000,19500000,5000000,0
324,3,1,1,1.58234761212972,1.0026813753422061,8,1.6186046015502225,3100000,17200000,26400000,12700000,0
325,2,1,0,0.22835330713656452,0.14006934301520413,12,0.6267839544994951,3700000,800000,15000000,4400000,0
326,2,1,1,-0.840589565226453,-1.0432574192795294,8,1.450401100003608,3500000,5000000,10500000,3900000,0
327,2,1,1,-0.413012416281246,-0.4239462165832203,12,-0.48683922815395303,3100000,0,10400000,4600000,1
328,0,1,0,0.9766133177906767,1.5114012918427457,12,-0.7826453860462752,4700000,7500000,28800000,7400000,1
329,0,0,0,-1.410692430486729,-1.319735634768953,20,0.6731849204433888,1800000,1400000,3600000,1500000,0
330,4,1,0,-1.7313752921956342,-1.6072729788779538,10,-1.1364527513684644,0,100000,400000,0,1
331,0,1,1,-0.127960983651108,-0.501360116920259,20,-0.5100397111258999,8400000,4000000,12300000,7000000,1
332,3,1,1,1.119139034105746,0.604552745037436,10,-0.9218482838779563,16100000,11400000,29100000,6100000,1
333,2,1,1,-0.16359241272987524,0.3612519154067431,2,-0.2606345191774714,7700000,2400000,14200000,4200000,0
334,5,1,0,-1.1612724269353583,-0.8994887472250291,18,-0.7768452653032885,2600000,2100000,6000000,1900000,1
335,3,0,1,-0.6624324198326168,-0.7225426893117979,2,-1.00304997427977,3900000,1800000,7100000,4700000,1
336,4,1,1,0.15709044897903002,0.5381979733199743,14,-0.04022993094397642,15100000,2700000,19900000,4900000,0
337,3,0,0,1.012244746869444,0.35019278678716614,10,0.7601867315881894,4200000,3400000,22200000,8400000,0
338,1,0,1,-0.37738098720247876,-0.5566557600181437,16,-0.8638470764480891,7000000,3900000,14300000,3900000,1
339,3,1,1,0.6202990270030043,0.19536498611308886,18,0.1627742950605584,3600000,900000,15600000,4900000,0
340,1,1,0,-0.840589565226453,-0.6340696603551823,18,0.6035834715275483,5300000,2300000,6400000,2400000,0
341,2,1,0,0.6202990270030043,0.9252674750051675,12,-1.5018603581766272,19300000,11800000,14300000,8500000,1
342,5,0,0,1.2616647504208147,0.6487892595157437,8,-0.7826453860462752,11700000,14900000,19500000,9900000,1
343,4,0,0,1.0478761759482114,1.6551699638972461,4,-0.9798494913078233,11900000,13800000,18800000,11500000,0
344,1,0,1,-0.4842752744387805,-0.28017754452871996,10,-1.0204503365087303,5400000,1100000,14200000,4400000,1
345,0,0,0,-0.8762209943052203,-1.1096121909969912,14,0.45278033220989383,500000,1200000,6000000,3100000,0
346,4,0,0,-0.30611812904494423,0.18430585749351192,6,-1.2698555284571587,9600000,3800000,14800000,5900000,1
347,5,0,1,1.0478761759482114,1.4229282628861302,10,-0.8754473179340625,18500000,1500000,17400000,3900000,1
348,1,1,0,0.727193314239306,0.9252674750051675,12,0.9747911990786977,6400000,12100000,22400000,7300000,0
349,0,1,0,-1.0900095687778237,-0.8994887472250291,6,0.38317888329405336,0,1200000,4300000,1400000,1
350,4,1,1,0.26398473621533175,-0.2027636441916813,14,0.8239880597610433,16100000,9300000,16300000,7000000,0
351,3,1,1,0.5846675979242371,0.07371457129774242,4,-0.8986478009060094,10500000,7600000,14100000,9100000,1
352,2,0,0,0.7984561723968405,1.5003421632231688,14,0.19757501951847864,5900000,3800000,21200000,10800000,0
353,4,1,0,-0.6268009907538495,-0.6008922744964514,14,1.0559928894805115,2500000,0,10400000,2200000,0
354,0,0,0,-0.7336952779901512,-0.8994887472250291,10,1.050192768737525,7200000,600000,11700000,2700000,0
355,4,1,0,1.012244746869444,0.2285423719718197,14,-1.6352631352653215,14200000,9500000,23200000,9000000,1
356,5,1,0,0.9053504596331423,0.9916222467226292,18,0.7021855241583224,21900000,11500000,22900000,7200000,0
357,5,1,0,-0.4842752744387805,-0.5898331458768745,4,-0.2142335532335777,9500000,5100000,11200000,3000000,0
358,2,1,0,1.1904018922632802,1.234923076353322,4,-1.0494509402236638,22900000,7900000,29200000,6200000,0
359,0,0,1,1.119139034105746,0.6266710022765899,14,-1.3220566151440392,3800000,100000,26100000,5200000,1
360,0,1,0,-0.7693267070689185,-0.6230105317356054,18,1.6534053260081427,4300000,2300000,6500000,3500000,0
361,1,1,1,1.724873328444789,2.573077639322133,12,-0.022829568715016294,10000000,9300000,36500000,6800000,0
362,0,0,0,-0.23485527088740973,-0.1142906152350657,2,-1.4554593922327335,3300000,1300000,8800000,6200000,0
363,1,1,1,1.4041904667358838,1.887411664908362,16,-0.7652450238173151,4500000,16400000,28600000,10900000,1
364,3,1,1,0.6202990270030043,1.3012778480707838,16,1.264797236228033,14700000,10400000,26300000,7300000,0
365,2,1,0,1.297296179499582,1.4229282628861302,12,-0.33023596809331185,16900000,6000000,22900000,6700000,1
366,3,0,0,1.5467161830509528,0.7483214170919363,16,0.49338117741080084,8100000,5600000,34500000,5000000,0
367,3,1,1,0.3352475943728663,-0.2912366731482969,18,1.4562012207465944,14600000,5000000,16800000,5000000,0
368,1,1,1,1.5467161830509528,1.6219925780385154,10,-1.2930560114291056,24100000,18500000,30900000,11700000,1
369,0,1,1,-1.4463238595654964,-1.2312626058123375,10,0.11637332911666473,2400000,1300000,3700000,1100000,0
370,3,0,1,-1.4819552886442635,-1.4192677923451458,20,0.06417224242978434,600000,1500000,1900000,500000,0
371,4,1,0,-1.0543781396990566,-0.8220748468879905,4,0.968991078335711,1200000,1700000,6900000,1300000,0
372,5,0,1,-1.410692430486729,-1.319735634768953,20,-0.04603005168696313,3200000,700000,3500000,500000,0
373,0,0,1,-1.5888495758805652,-1.4192677923451458,4,-1.6294630145223348,1600000,800000,2300000,700000,0
374,4,1,1,1.4754533248934183,1.1464500473967065,10,1.7404071371529433,9400000,10500000,27400000,12800000,0
375,2,1,1,-0.5199067035175478,-0.25805928728956606,18,1.2415967532560863,8600000,4100000,10300000,4100000,0
376,5,1,1,-1.3394295723291945,-1.120671319616568,10,0.8993896294198704,2100000,2200000,4800000,1900000,0
377,5,0,1,0.9409818887119096,0.18430585749351192,20,-0.0924310176308568,8600000,4800000,23400000,8000000,0
378,4,0,1,1.58234761212972,0.9252674750051675,14,-1.2756556492001454,22900000,6700000,25100000,7300000,1
379,2,1,1,-0.02106669641480624,0.2727788864501275,20,-0.7826453860462752,6200000,5200000,16500000,5200000,1
380,0,1,0,-1.6244810049593326,-1.4745634354430304,2,-0.3998374170091524,1300000,500000,1900000,700000,0
381,1,0,1,1.154770463184513,1.8763525362887852,16,1.2415967532560863,18500000,2700000,28900000,7500000,0
382,0,0,0,0.0858275908214955,0.30595627230885836,6,0.45278033220989383,4700000,3900000,14400000,3600000,0
383,2,1,1,1.5110847539721854,1.5335195490818998,12,0.31937755512119953,7900000,6800000,29900000,4900000,0
384,3,1,0,-0.9831152815415221,-0.8552522327467212,2,0.4759808151818407,6500000,2400000,7600000,2100000,0
385,1,1,0,-1.6601124340380997,-1.5298590785409152,6,0.5513823848406679,200000,500000,800000,100000,0
386,3,1,0,-0.6624324198326168,-0.479241859681105,4,1.3517990473728339,2600000,1000000,8700000,2600000,0
387,5,1,1,1.5467161830509528,2.2302446521152475,16,-1.7280650671531088,4100000,12500000,37000000,12900000,1
388,1,0,0,-0.9831152815415221,-0.9437252617033369,2,-1.4090584262888397,5900000,200000,6000000,2200000,1
389,5,1,0,-0.27048669996617697,-0.07005410075675791,12,-1.7280650671531088,12500000,4300000,12500000,5100000,1
390,0,0,1,0.40651045253040075,0.803617060189821,18,1.5838038770923022,15700000,6600000,15800000,8200000,0
391,0,1,1,0.7628247433180733,0.5160797160808204,12,0.33677791735015966,12700000,8100000,25000000,7300000,0
392,5,0,1,-0.9474838524627548,-0.711483560692221,18,1.607004360064249,2800000,2900000,7100000,1100000,0
393,3,1,0,-0.7693267070689185,-0.9769026475620677,8,0.2787767099202926,3400000,3400000,7600000,1400000,0
394,1,0,0,-1.3037981432504273,-1.0985530623774142,12,0.7543866108452028,2900000,0,3700000,700000,0
395,4,1,1,-1.0187467106202892,-0.7667792037901057,14,0.7949874560461097,5800000,2800000,8200000,1400000,0
396,2,0,1,-1.5175867177230307,-1.319735634768953,10,-0.0924310176308568,0,200000,2100000,700000,1
397,0,0,0,-1.5888495758805652,-1.4856225640626073,2,0.12217344985965144,400000,400000,2000000,200000,0
398,4,0,1,-1.553218146801798,-1.3750312778668379,16,-0.09823113837384351,1100000,1200000,1400000,300000,0
399,2,1,0,1.1904018922632802,1.1906865618750142,16,0.12217344985965144,8600000,13400000,33500000,4200000,0
400,2,1,0,0.727193314239306,0.7040849026136285,16,0.05837212168679763,5800000,12100000,14200000,9300000,0
401,4,0,0,0.12145901990026277,0.06265544267816547,18,-0.8580469557051024,13700000,2600000,16500000,6600000,1
402,5,0,0,-0.4842752744387805,-0.8663113613662983,18,-1.5134605996626005,9300000,100000,13900000,5300000,1
403,3,0,1,0.050196161742728264,0.0073597995802807325,16,0.290376951406266,1300000,5700000,13500000,4100000,0
404,4,1,1,-1.7313752921956342,-1.596213850258377,10,0.4179796077519736,200000,200000,300000,300000,0
405,3,0,0,-1.6244810049593326,-1.563036464399646,20,-0.5738410392987536,800000,800000,900000,200000,1
406,2,1,1,-1.1612724269353583,-1.0432574192795294,4,1.2125961495411528,1200000,1900000,6300000,2400000,0
407,5,0,1,1.4754533248934183,1.5777560635602075,8,-1.6352631352653215,18000000,5900000,33800000,5400000,1
408,4,1,0,-1.4819552886442635,-1.3086765061493761,10,0.28457683066327927,0,400000,1800000,1200000,0
409,3,1,0,0.869719030554375,1.4561056487448611,12,-1.3510572188589727,9200000,11300000,22700000,7000000,1
410,5,1,0,-0.7336952779901512,-0.36865057348533553,6,1.4330007377746476,8200000,2200000,7100000,2300000,0
411,5,0,0,0.727193314239306,0.4165475585046278,12,-1.3916580640598797,10700000,1100000,19800000,8500000,1
412,1,0,1,-0.555538132596315,-0.8773704899858752,2,1.5374029111484084,4100000,3200000,11900000,4200000,0
413,4,1,0,-0.05669812549357349,0.4054884298850509,16,1.624404722293209,4200000,4700000,13200000,2600000,0
414,1,0,0,-0.3417495581237115,-0.7446609465509518,20,0.04677188020082421,1400000,8000000,10000000,4400000,0
415,0,0,1,-1.5175867177230307,-1.4413860495842996,6,0.928390233134804,300000,100000,1600000,600000,0
416,3,0,1,-1.1969038560141254,-1.164907834094876,12,-1.2466550454852119,1500000,1300000,5200000,1700000,1
417,0,0,1,0.37087902345163354,0.9031492177660136,12,-0.7072438163874479,3800000,2300000,17700000,4900000,1
418,1,0,1,-1.0543781396990566,-0.8220748468879905,16,-1.583062048578441,5000000,500000,4700000,2300000,1
419,0,0,0,-0.698063848911384,-0.6451287889747592,6,0.36577852106509323,1300000,1400000,8100000,3800000,0
420,2,1,1,-1.1969038560141254,-1.2865582489102223,20,0.5397821433546945,2200000,1400000,4800000,1700000,0
421,3,0,0,-1.1969038560141254,-1.0764348051382602,6,0.6383841959854686,4800000,700000,5800000,1700000,0
422,4,1,1,-0.37738098720247876,-0.07005410075675791,6,0.6441843167284552,2400000,5700000,10900000,4100000,0
423,5,0,0,0.19272187805779725,0.3612519154067431,8,-1.2408549247422251,11300000,6700000,11300000,5600000,1
424,4,0,1,-0.413012416281246,-0.3575914448657586,10,1.4794017037185414,10200000,4000000,10200000,2800000,0
425,4,0,1,0.37087902345163354,0.018418928199857684,14,-0.1562323458037106,1100000,9900000,13300000,8400000,0
426,0,0,1,-1.410692430486729,-1.363972149247261,18,-0.9798494913078233,500000,300000,4300000,1400000,1
